id,prompts,images
2420,"මේ පිරිවෙනේ පැවිදි හිමිවරු හිටියේ හතර දෙනයි. අනිත් සියල්ලම ගිහි සිසුන්. සංස්කෘත, ඉතිහාසය, බෞද්ධ සංස්කෘතිය විෂයන් විදියට මම තෝරා ගත්තා.",sinhala_doc_02420.png
2421,"වෛද්‍ය උපදෙස් නැතිව මුඛ ආවරණ පලඳින්න ඕනෑ නෑ, තවෙකකුගේ බිය අන් අයකුගේ සාක්කු පිරවිය යුතු නෑ - වෛද්‍ය හරිත අලුත්ගේ.",sinhala_doc_02421.png
2422,මිඩ්ල්ටන් මරේ නමැති විචාරකයා ඔහුගේ කෘති ගැන මෙන්ම 'සන් ඔෆ් වුමන්' නමැති කෘතිය ගැනද සාකච්ඡා කරමින් ඔහුගේ කෘති ගැන මෙන්ම ඔහුගේ ගූඪවාදය ගැනද අදහස් දක්වයි.,sinhala_doc_02422.png
2423,තම ජාතික ලැයිස්තු මන්ත්‍රී ධුර දෙක සඳහා හකීම් නම් කළේ තම සහෝදරයා වන වෛද්‍ය ඒ. ආර්. ඒ. හෆීස් හා මහනුවර නීතිඥයකු වන මැලේ ජාතිකයකු වන ගුණදාස පියසීලි යන අයයි.,sinhala_doc_02423.png
2424,එක්දහස් නවසිය හැට දෙක මාර්තු මාසයේ හේන්පිටගෙදර ඤාණසීහ හිමි මෙහෙම කතාවක් කීවේය. 'මම දේශපාලනෙන් ඈත් වෙලා ඉන්නේ',sinhala_doc_02424.png
2425,කොම්පඤ්ඤ වීදියේ පුද්ගල ඝාතනයේ සැකකරුවන් රිමාන්ඩ්.,sinhala_doc_02425.png
2426,සේවය ස්ථිර කරන්නැයි සෞඛ්‍ය අනියම් සේවකයෝ උද්ඝෝෂණයේ.,sinhala_doc_02426.png
2427,විශේෂයෙන් ම චෞර තරුණියගේ චරිතය ගොඩනැඟෙන්නේ ඇමරිකන් සංස්කෘතියේ දක්නට ලැබෙන වෘත්තීමය හෙරක් ලෙසය.,sinhala_doc_02427.png
2428,මියුරු වදන් කැටි බවට පත් කළේ. 'දිගාමඬුල්ලේ ආශ්චර්යය' නමිනි. මේ කෘතිය කියවන විට නිතැතින් ම හමු වන ගුණරත්න කොලුවා පාඨකයන්ට කිසි විටක අමතක නො වෙයි.,sinhala_doc_02428.png
2429,බටහිර ඖෂධ මෙන් අපි ආයුර්වේද ඖෂධ පිළිබදව ද පර්යේෂණ පැවැත්විය යුතුයි. පර්යේෂණ පවත්වා ඔප්පු කිරීම තුලින් එය ලෝකයට හදුන්වා දෙන්න පුළුවන්.,sinhala_doc_02429.png
2430,පළමුවැන්න මේ සබරගමුවට ඡන්දයක් කඩා වැටුණේ ඇයි කියන එක. මේක ස්වභාවික ඡන්දයක් නෙමෙයි. මේ ඡන්දෙ ගෙනත් තියෙන්නෙ අපිට වැඩක් කරන්න නෙමෙයි.,sinhala_doc_02430.png
2431,එකසිය දහනවය ට කතා කොට මේ පිළිබඳව දැනුම් දෙන්නට සිතුණ මුත් තම කටහඬ පිටතට ඇසෙනු ඇතැයි ෆියෝනා බිය වූවාය. කාමරයක දොරක් හැරෙන හඬ ඇය අසා සිටියාය.,sinhala_doc_02431.png
2432,සෑම ලේඛකයකුට ම; පොදුවේ ගත් කල නිර්මාණකරුවකුට ම තමන් නිරත ඕනෑම කලාවකින් අමතන්නේ; ස්පර්ශ කරන්නේ පාඨක සහෘදයාගේ හදවත ය.,sinhala_doc_02432.png
2433,කෑගල්ල නගරයේ ජනතාවගේ සෞඛ්‍ය තත්ත්වය පරීක්ෂා කිරීමේ ජංගම වෛද්‍ය සායනයක් පහදා කෑගල්ල වෑවලදෙණිය විහාරස්ථානයේ භූමියේදී පැවැත්විණි.,sinhala_doc_02433.png
2434,සිනමා ශාලාව අසලින් ගමන් කරන විට මහපාරේ සිට සිනමා ශාලාව දක්වාම පිපිරී ගිය රතිඤ්ඤාවල කඩදාසි කැබලි දක්නට ලැබිණි.,sinhala_doc_02434.png
2435,මම අහගෙන කවුද කියනවා මහින්ද රාජපක්ෂ මහත්තයා එදා දෙදහස් පහළොව ඡන්දේ ඉල්ලුවට කමක් නෑ. දැන් ආයේ ආපහු ඇවිල්ලා ඡන්දේ ඉල්ලන්න ඕන නෑ.,sinhala_doc_02435.png
2436,ශීත කාලගුණයෙන් උතුරුදිග ස්පාඤ්ඤයට බලපෑම්.,sinhala_doc_02436.png
2437,"අවිනිශ්චිත සහ ඍණාත්මක දෘෂ්ටි කෝණයෙන් බලනවාට වඩා ධනාත්මකව, බලාපොරොත්තු සහගතව සහ අධිෂ්ඨානයෙන් යුතුව මේ කාරණා දෙස බැලිය යුතුයි.",sinhala_doc_02437.png
2438,එය තමයි සමබර පෞරුෂය. පන්සලෙන් දහම් පාසලෙන් ඈත් වුණාම බිහි වෙන්නේ ඒ සමබර පෞරුෂය නැති මිනිසුන් සහ ගැහැණුන්.,sinhala_doc_02438.png
2439,"මං මේ රටේ සංස්කෘතිය, මානව සංස්කෘතිය, සමාජ සංස්කෘතිය කාබාසිනියා කරලා දාපු අලජ්ජි මිනිහෙකුට සලකන්න වගේ මේ ගෑනි මට සලකන්න‍ෙ. මට මරාගෙන මැරෙන්න හිතෙනවා.",sinhala_doc_02439.png
2440,"අපි කර්තෘගෙන් විමසුවා ම ඈ ඒ බව පිළිගත්තා. ඈ කිව්වා පොත තරගයෙන් ඉවත් කරන්න කියලා. මේ සිද්ධිය මහ ලොකු, අමුතු සිද්ධියක් නොවෙයි.",sinhala_doc_02440.png
2441,මෙතැනත් රිෂාඩ්. කොතැනත් රිෂාඩ්. රිෂාඩ් ඇමති හමුදාපතිට බලපෑම් කරනවා. වෛද්‍ය ශාෆිට එරෙහිව එන පැමිණිලි සෞඛ්‍ය අමාත්‍යාංශයේ දී යටපත් වෙනවා.,sinhala_doc_02441.png
2442,අවශ්‍ය ඍජු තීරණ ගන්න ඕනි. ආරක්ෂාවට මුල්තැන දෙන්න ඕන. අනිවාර්යයෙන් ම රාජ්‍ය සේවකයන් වසර කිහිපයකට වරක් තාක්ෂණික වශයෙන් යාවත්කාලීන කරන්න ඕන.,sinhala_doc_02442.png
2443,මමත් නීතිඥවරයෙක්. හැම වෘත්තියක ම ඒවා තියෙනවා. මට තියෙන ගැටලුව මේ හැම ආචාර ධර්මයක් ම පහුගිය කාලය පුරාවට ම උල්ලන්ඝනය වෙලා තියෙන්නේ දේශපාලනඥයො නිසානෙ.,sinhala_doc_02443.png
2444,රටක් හදන්න නීතිය සාධාරණය ඉටුවෙන්න ඕනැ. වංචාවෙන් දුෂණයෙන් තොර පාලනයක් ඕනැ. ඊලගට මහජන ආරක්ෂාව සහ ජාතික සමගිය තියෙන්න ඕනැ.,sinhala_doc_02444.png
2445,"ඒ ගැන කතා කරමුද.. මම හඬ කැවීම් ශිල්පියෙක්, වෙළෙඳ දැන්වීම් හඬ කැවීම් ශිල්පියෙක්. හඬ කැවීම් කලාව හැම කෙනකුටම කරන්න අමාරුයි.",sinhala_doc_02445.png
2446,ඇෆ්ගනිස්තානය යනු ඛනිජ සම්පත් බහුල රටකි. චීන රාජ්‍ය පතල් කැණීම් සමාගම දැනටමත් ඇෆ්ගනිස්ථානයේ විශාලතම තඹ නිධිය කැණීමේ කටයුතු සිදුකරයි.,sinhala_doc_02446.png
2447,කඩ කාමරයක් ගන්නවා නම්. සාක්ෂිවලට ඇප දෙකක් ඕනේ. නැත්නම් ඒ පාර්ශ්වයේ කාගෙන් හරි ලිඛිත ලිපියක් ඕනේ.,sinhala_doc_02447.png
2448,මානවයාට වඩාත්ම ඈතින් පිහිටි වස්තුවක ඡායාරූපයක් පෘථිවියට.,sinhala_doc_02448.png
2449,මම තමුන්නාන්සේලාගෙන් අහන්නේ අපි බලන්න ඕන පවුලද රටද කියලයි පවුල්වාදය ඕනනම් පොහොට්ටුවට ඡන්දෙ දෙන්න පුළුවන්.,sinhala_doc_02449.png
